-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
Point[66]: time = 6.6, pos = (9.57629, 0.00296043, -0.000933717), vel = (0.20766, -0.00145236, 0.000452288), yaw = -0.0069852, yaw_dot = 2.23854e-06
Point[67]: time = 6.7, pos = (9.59679, 0.00281704, -0.000889029), vel = (0.202438, -0.0014154, 0.000441563), yaw = -0.00698506, yaw_dot = 6.36051e-07
Point[68]: time = 6.8, pos = (9.61678, 0.00267734, -0.000845389), vel = (0.197247, -0.00137863, 0.000431301), yaw = -0.00698507, yaw_dot = -8.59791e-07
Point[69]: time = 6.9, pos = (9.63624, 0.00254135, -0.000802781), vel = (0.191914, -0.00134092, 0.000420747), yaw = -0.00698522, yaw_dot = -2.2316e-06
Point[70]: time = 7, pos = (9.65515, 0.00240921, -0.000761261), vel = (0.186356, -0.00130171, 0.000409547), yaw = -0.00698551, yaw_dot = -3.42163e-06
Point[71]: time = 7.1, pos = (9.6735, 0.00228106, -0.000720893), vel = (0.180574, -0.00126101, 0.000397703), yaw = -0.0069859, yaw_dot = -4.4253e-06
Point[72]: time = 7.2, pos = (9.69126, 0.00215706, -0.000681742), vel = (0.174567, -0.00121881, 0.000385214), yaw = -0.00698639, yaw_dot = -5.22365e-06
Point[73]: time = 7.3, pos = (9.70841, 0.00203735, -0.000643872), vel = (0.168337, -0.00117511, 0.000372079), yaw = -0.00698694, yaw_dot = -5.75964e-06
Point[74]: time = 7.4, pos = (9.72492, 0.00192208, -0.000607347), vel = (0.161882, -0.00112992, 0.0003583), yaw = -0.00698753, yaw_dot = -6.02942e-06
Point[75]: time = 7.5, pos = (9.74077, 0.00181141, -0.000572233), vel = (0.155203, -0.00108323, 0.000343875), yaw = -0.00698813, yaw_dot = -6.03125e-06
Point[76]: time = 7.6, pos = (9.75595, 0.00170549, -0.000538594), vel = (0.148299, -0.00103505, 0.000328806), yaw = -0.00698873, yaw_dot = -5.76039e-06
Point[77]: time = 7.7, pos = (9.77043, 0.00160445, -0.000506494), vel = (0.141172, -0.000985377, 0.000313091), yaw = -0.00698928, yaw_dot = -5.21657e-06
Point[78]: time = 7.8, pos = (9.78418, 0.00150846, -0.000475997), vel = (0.13382, -0.000934205, 0.000296732), yaw = -0.00698976, yaw_dot = -4.43293e-06
Point[79]: time = 7.9, pos = (9.79718, 0.00141766, -0.000447169), vel = (0.126243, -0.000881538, 0.000279727), yaw = -0.00699016, yaw_dot = -3.49144e-06
Point[80]: time = 8, pos = (9.80943, 0.00133214, -0.000420049), vel = (0.118779, -0.000829679, 0.000262892), yaw = -0.00699045, yaw_dot = -2.3959e-06
Point[81]: time = 8.1, pos = (9.82096, 0.00125158, -0.000394541), vel = (0.111961, -0.000782305, 0.000247525), yaw = -0.00699063, yaw_dot = -1.20128e-06
Point[82]: time = 8.2, pos = (9.83184, 0.00117552, -0.000370495), vel = (0.105799, -0.000739465, 0.000233645), yaw = -0.0069907, yaw_dot = -3.08111e-08
Point[83]: time = 8.3, pos = (9.84214, 0.00110353, -0.000347762), vel = (0.10029, -0.000701157, 0.00022125), yaw = -0.00699064, yaw_dot = 1.11088e-06
Point[84]: time = 8.4, pos = (9.85192, 0.00103514, -0.000326195), vel = (0.0954363, -0.000667383, 0.000210341), yaw = -0.00699048, yaw_dot = 2.18494e-06
Point[85]: time = 8.5, pos = (9.86125, 0.000969904, -0.000305645), vel = (0.0912369, -0.000638143, 0.000200918), yaw = -0.00699021, yaw_dot = 3.1123e-06
Point[86]: time = 8.6, pos = (9.87019, 0.000907362, -0.000285962), vel = (0.087692, -0.000613435, 0.000192981), yaw = -0.00698986, yaw_dot = 3.89067e-06
Point[87]: time = 8.7, pos = (9.87881, 0.000847065, -0.000266999), vel = (0.0848015, -0.000593261, 0.00018653), yaw = -0.00698944, yaw_dot = 4.51661e-06
Point[88]: time = 8.8, pos = (9.88717, 0.000788559, -0.000248607), vel = (0.0825655, -0.00057762, 0.000181565), yaw = -0.00698896, yaw_dot = 4.98385e-06
Point[89]: time = 8.9, pos = (9.89535, 0.00073139, -0.000230636), vel = (0.0809839, -0.000566512, 0.000178085), yaw = -0.00698845, yaw_dot = 5.29223e-06
Point[90]: time = 9, pos = (9.90339, 0.000675106, -0.00021294), vel = (0.0800569, -0.000559938, 0.000176092), yaw = -0.00698791, yaw_dot = 5.45364e-06
Point[91]: time = 9.1, pos = (9.91138, 0.000619274, -0.000195376), vel = (0.0796059, -0.000556659, 0.000175184), yaw = -0.00698736, yaw_dot = 5.48788e-06
Point[92]: time = 9.2, pos = (9.9193, 0.000563894, -0.000177941), vel = (0.0787099, -0.000550278, 0.00017329), yaw = -0.00698681, yaw_dot = 5.39526e-06
Point[93]: time = 9.3, pos = (9.9271, 0.000509352, -0.00016076), vel = (0.0772376, -0.000539885, 0.000170117), yaw = -0.00698628, yaw_dot = 5.14992e-06
Point[94]: time = 9.4, pos = (9.93473, 0.00045605, -0.000143961), vel = (0.0751891, -0.00052548, 0.000165665), yaw = -0.00698579, yaw_dot = 4.71289e-06
Point[95]: time = 9.5, pos = (9.94212, 0.00040439, -0.00012767), vel = (0.0725643, -0.000507063, 0.000159932), yaw = -0.00698535, yaw_dot = 4.08376e-06
Point[96]: time = 9.6, pos = (9.94922, 0.000354771, -0.000112017), vel = (0.0693633, -0.000484634, 0.00015292), yaw = -0.00698498, yaw_dot = 3.18606e-06
Point[97]: time = 9.7, pos = (9.95597, 0.000307597, -9.71288e-05), vel = (0.0655861, -0.000458193, 0.000144627), yaw = -0.00698472, yaw_dot = 1.91575e-06
Point[98]: time = 9.8, pos = (9.96232, 0.000263267, -8.3134e-05), vel = (0.0612326, -0.00042774, 0.000135056), yaw = -0.00698461, yaw_dot = 2.72219e-07
Point[99]: time = 9.9, pos = (9.9682, 0.000222182, -7.01603e-05), vel = (0.0563029, -0.000393275, 0.000124204), yaw = -0.00698468, yaw_dot = -1.75618e-06
Point[100]: time = 10, pos = (9.97356, 0.000184745, -5.83359e-05), vel = (0.050797, -0.000354798, 0.000112072), yaw = -0.00698498, yaw_dot = -4.1837e-06
Point[101]: time = 10.1, pos = (9.97834, 0.000151357, -4.77885e-05), vel = (0.0447148, -0.000312308, 9.86612e-05), yaw = -0.00698553, yaw_dot = -7.01038e-06
Point[102]: time = 10.2, pos = (9.98248, 0.000122413, -3.86449e-05), vel = (0.0381145, -0.000266212, 8.4099e-05), yaw = -0.00698638, yaw_dot = -9.97404e-06
Point[103]: time = 10.3, pos = (9.98598, 9.8019e-05, -3.09387e-05), vel = (0.031836, -0.000222367, 7.02449e-05), yaw = -0.00698752, yaw_dot = -1.2787e-05
Point[104]: time = 10.4, pos = (9.98887, 7.78008e-05, -2.4552e-05), vel = (0.0261548, -0.000182692, 5.77087e-05), yaw = -0.00698893, yaw_dot = -1.54491e-05
Point[105]: time = 10.5, pos = (9.99123, 6.13416e-05, -1.9353e-05), vel = (0.0210708, -0.000147188, 4.64905e-05), yaw = -0.00699059, yaw_dot = -1.74121e-05
Point[106]: time = 10.6, pos = (9.9931, 4.82242e-05, -1.521e-05), vel = (0.0165841, -0.000115855, 3.65903e-05), yaw = -0.00699238, yaw_dot = -1.81388e-05
Point[107]: time = 10.7, pos = (9.99456, 3.80316e-05, -1.19911e-05), vel = (0.0126947, -8.86927e-05, 2.80079e-05), yaw = -0.00699417, yaw_dot = -1.76292e-05
Point[108]: time = 10.8, pos = (9.99566, 3.03466e-05, -9.56447e-06), vel = (0.00940258, -6.57014e-05, 2.07435e-05), yaw = -0.00699586, yaw_dot = -1.57677e-05
Point[109]: time = 10.9, pos = (9.99646, 2.47523e-05, -7.79842e-06), vel = (0.0067077, -4.68811e-05, 1.47971e-05), yaw = -0.00699728, yaw_dot = -1.24533e-05
Point[110]: time = 11, pos = (9.99702, 2.08314e-05, -6.56112e-06), vel = (0.00461009, -3.22317e-05, 1.01686e-05), yaw = -0.0069983, yaw_dot = -7.69237e-06
Point[111]: time = 11.1, pos = (9.99741, 1.81669e-05, -5.72077e-06), vel = (0.00310974, -2.17532e-05, 6.85803e-06), yaw = -0.00699883, yaw_dot = -3.31239e-06
Point[112]: time = 11.2, pos = (9.99767, 1.63417e-05, -5.14558e-06), vel = (0.00220667, -1.54457e-05, 4.86541e-06), yaw = -0.00699902, yaw_dot = -7.50789e-07
--------------------------
1743252131.826784670 Received IMU Angular Velocity - [0.0177565, 0.00706363, -0.004555]
1743252131.830718551 Received IMU Angular Velocity - [0.00923436, 0.00280257, -0.00881606]
1743252131.836630604 Received IMU Angular Velocity - [-0.0333762, 0.00919416, -0.00242447]
1743252131.840899060 Received IMU Angular Velocity - [-0.0237888, -0.00145849, 0.00503238]
1743252131.846689904 Received IMU Angular Velocity - [-0.000353022, -0.0185027, -0.00242447]
1743252131.850849053 Received IMU Angular Velocity - [0.0156259, -0.0185027, -0.0077508]
1743252131.856743571 Received IMU Angular Velocity - [0.0220175, -0.019568, -0.0120119]
1743252131.860923616 Received IMU Angular Velocity - [0.00710383, -0.0259596, -0.0141424]
1743252131.866483367 Received IMU Angular Velocity - [-0.0142015, -0.0334164, -0.0162729]
1743252131.870814348 Received IMU Angular Velocity - [-0.0237888, -0.0376775, -0.00242447]
1743252131.876605512 Received IMU Angular Velocity - [-0.00780987, -0.0366122, 0.00183658]
1743252131.880936141 Received IMU Angular Velocity - [0.0177565, -0.0344817, -0.00348974]
1743252131.886610606 Received IMU Angular Velocity - [0.0166912, -0.0291554, -0.004555]
1743252131.891031790 Received IMU Angular Velocity - [0.00177751, -0.0174375, -0.00242447]
1743252131.896360193 Received IMU Angular Velocity - [0.00390804, -0.0185027, -0.004555]
Received Odometry - Position: x=6.54372, y=0.0635969, Linear Velocity: 0.416165
Current yaw: -0.10368 (roll: -0.0082148, pitch: 0.00841374)
1743252131.900961080 Received IMU Angular Velocity - [0.000712243, -0.0163722, -0.000293946]
-------------------------
[2025-03-29_20-42-11.904] Selected control point: (x: 7.27874, y: 0.0190673, yaw: -0.060509)
Time diff: 0.0789603
-- PID Output: Linear Velocity: 0.6, Angular Velocity: 0.0880265
Linear Velocity Target: 0.6, Angular Velocity Target: 0.0880265
Target Position - x: 7.278735, y: 0.019067, Target Yaw: -0.060509
Current Position - x: 6.543717, y: 0.063597, Current Yaw: -0.103680
--Distance to Target (abs): 0.736366
--Position ERROR (signed): 0.73568
--Orientation ERROR: 0.043171
Current Linear Velocity: 0.416165
Current Angular Velocity: -0.000294
--Linear Velocity ERROR: -0.0225398
--Angular Velocity ERROR: -0.0201484
-------------------------
1743252131.906765779 Received IMU Angular Velocity - [-0.0120709, -0.0121111, 0.00822817]
1743252131.910820454 Received IMU Angular Velocity - [0.0049733, -0.0248943, 0.00290185]
1743252131.916593410 Received IMU Angular Velocity - [0.00603857, -0.019568, -0.004555]
1743252131.920818861 Received IMU Angular Velocity - [-0.00674461, -0.0163722, -0.00988133]
1743252131.926840892 Received IMU Angular Velocity - [-0.0099404, -0.0110459, -0.00135921]
1743252131.930795636 Received IMU Angular Velocity - [-0.0099404, 0.00599836, -0.0130771]
1743252131.936703466 Received IMU Angular Velocity - [-0.00674461, 0.00812889, -0.0184034]
1743252131.940928372 Received IMU Angular Velocity - [-0.00780987, -0.00465428, -0.0130771]
1743252131.946619317 Received IMU Angular Velocity - [-0.00887514, -0.0174375, -0.0130771]
1743252131.950769443 Received IMU Angular Velocity - [-0.00567934, -0.0248943, -0.0141424]
1743252131.956679928 Received IMU Angular Velocity - [-0.0110057, -0.00785008, -0.0141424]
1743252131.960702573 Received IMU Angular Velocity - [0.00390804, 0.0113247, -0.0184034]
1743252131.966567588 Received IMU Angular Velocity - [0.0252133, 0.0283689, -0.0226645]
1743252131.970838189 Received IMU Angular Velocity - [0.0316049, 0.0390216, -0.020534]
Received Odometry - Position: x=6.58612, y=0.0584073, Linear Velocity: 0.420326
Current yaw: -0.105094 (roll: -0.00941954, pitch: 0.00659823)
1743252131.976607465 Received IMU Angular Velocity - [0.0241481, 0.0177163, -0.00881606]
1743252131.981034537 Received IMU Angular Velocity - [0.0230828, -0.0153069, -0.00988133]
1743252131.986376571 Received IMU Angular Velocity - [-0.000353022, -0.0206332, -0.00988133]
1743252131.990834810 Received IMU Angular Velocity - [-0.0269846, -0.0206332, -0.00135921]
1743252131.996641524 Received IMU Angular Velocity - [-0.0152667, -0.0248943, -0.0077508]
1743252132.000704263 Received IMU Angular Velocity - [0.0177565, -0.0206332, -0.0109466]
-------------------------
[2025-03-29_20-42-12.004] Selected control point: (x: 7.33823, y: 0.018466, yaw: -0.0530561)
Time diff: 0.178826
-- PID Output: Linear Velocity: 0.6, Angular Velocity: 0.0609041
Linear Velocity Target: 0.6, Angular Velocity Target: 0.0609041
Target Position - x: 7.338232, y: 0.018466, Target Yaw: -0.053056
Current Position - x: 6.586125, y: 0.058407, Current Yaw: -0.105094
--Distance to Target (abs): 0.753167
--Position ERROR (signed): 0.752148
--Orientation ERROR: 0.0520375
Current Linear Velocity: 0.420326
Current Angular Velocity: -0.010947
--Linear Velocity ERROR: -0.179674
--Angular Velocity ERROR: -0.0989731
-------------------------
1743252132.006552927 Received IMU Angular Velocity - [0.0497144, -0.0185027, -0.00348974]
1743252132.010978592 Received IMU Angular Velocity - [0.0454534, -0.035547, 0.00503238]
1743252132.016432012 Received IMU Angular Velocity - [0.0284091, -0.0515259, 0.00503238]
1743252132.020818094 Received IMU Angular Velocity - [0.000712243, -0.0579175, 0.0103587]
1743252132.026457649 Received IMU Angular Velocity - [-0.0259194, -0.0430038, 0.0167503]
1743252132.030862930 Received IMU Angular Velocity - [-0.00780987, -0.0334164, 0.0167503]
1743252132.036594992 Received IMU Angular Velocity - [0.0209523, -0.0334164, 0.0135545]
Received Odometry - Position: x=6.63048, y=0.0520804, Linear Velocity: 0.428701
Current yaw: -0.105888 (roll: -0.0112141, pitch: 0.00600878)
1743252132.040713568 Received IMU Angular Velocity - [0.000712243, -0.0344817, 0.0188808]
1743252132.046556697 Received IMU Angular Velocity - [0.00390804, -0.055787, 0.0220766]
1743252132.050829345 Received IMU Angular Velocity - [-0.00780987, -0.060048, 0.0295335]
1743252132.056565471 Received IMU Angular Velocity - [-0.036572, -0.0472649, 0.0348598]
1743252132.060760619 Received IMU Angular Velocity - [-0.0418983, -0.039808, 0.0327293]
1743252132.066589028 Received IMU Angular Velocity - [-0.0269846, -0.0344817, 0.0220766]
1743252132.070751793 Received IMU Angular Velocity - [-0.00248355, -0.0515259, 0.0252724]
1743252132.076545868 Received IMU Angular Velocity - [-0.00461408, -0.0589828, 0.0242071]
1743252132.080964077 Received IMU Angular Velocity - [-0.00887514, -0.0483301, 0.0178155]
1743252132.086776679 Received IMU Angular Velocity - [0.019887, -0.0504607, 0.0167503]
1743252132.090768253 Received IMU Angular Velocity - [0.0124302, -0.0376775, 0.0284682]
1743252132.096454750 Received IMU Angular Velocity - [-0.0142015, -0.0334164, 0.0337945]
1743252132.100908573 Received IMU Angular Velocity - [-0.00141829, -0.0291554, 0.0305987]
-------------------------
[2025-03-29_20-42-12.104] Selected control point: (x: 7.39725, y: 0.0179369, yaw: -0.0444994)
Time diff: 0.27882
-- PID Output: Linear Velocity: 0.6, Angular Velocity: 0.0707397
Linear Velocity Target: 0.6, Angular Velocity Target: 0.0707397
Target Position - x: 7.397253, y: 0.017937, Target Yaw: -0.044499
Current Position - x: 6.630479, y: 0.052080, Current Yaw: -0.105888
--Distance to Target (abs): 0.767533
--Position ERROR (signed): 0.766087
--Orientation ERROR: 0.0613886
Current Linear Velocity: 0.428701
Current Angular Velocity: 0.030599
--Linear Velocity ERROR: -0.171299
--Angular Velocity ERROR: -0.0303053
-------------------------
1743252132.106612124 Received IMU Angular Velocity - [0.0102996, -0.0206332, 0.0274029]
1743252132.110557205 Received IMU Angular Velocity - [0.0113649, -0.0227638, 0.0380556]
1743252132.116575589 Received IMU Angular Velocity - [0.00284277, -0.0302206, 0.0487082]
1743252132.120859244 Received IMU Angular Velocity - [0.00816909, -0.0366122, 0.0455124]
1743252132.126453969 Received IMU Angular Velocity - [-0.0173973, -0.035547, 0.0423166]
1743252132.130786422 Received IMU Angular Velocity - [-0.0248541, -0.0387427, 0.0391208]
1743252132.136450680 Received IMU Angular Velocity - [-0.0248541, -0.0344817, 0.0529693]
1743252132.140785949 Received IMU Angular Velocity - [-0.0152667, -0.0270248, 0.051904]
1743252132.146707953 Received IMU Angular Velocity - [-0.0184625, -0.0280901, 0.0433819]
1743252132.150788515 Received IMU Angular Velocity - [0.00923436, -0.0525912, 0.0412514]
1743252132.157126018 Received IMU Angular Velocity - [0.0134954, -0.060048, 0.0433819]
Received Odometry - Position: x=6.67584, y=0.0472172, Linear Velocity: 0.469539
Current yaw: -0.104926 (roll: -0.0121141, pitch: 0.001527)
1743252132.160839079 Received IMU Angular Velocity - [0.0262786, -0.060048, 0.0455124]
1743252132.166586244 Received IMU Angular Velocity - [0.0348007, -0.0504607, 0.047643]
1743252132.170920169 Received IMU Angular Velocity - [0.0230828, -0.0440691, 0.051904]
1743252132.176576011 Received IMU Angular Velocity - [0.00923436, -0.0589828, 0.051904]
1743252132.181095399 Received IMU Angular Velocity - [-0.0142015, -0.0568522, 0.0465777]
1743252132.186599216 Received IMU Angular Velocity - [-0.0195278, -0.0472649, 0.0487082]
1743252132.190738175 Received IMU Angular Velocity - [-0.0120709, -0.0323512, 0.0433819]
1743252132.196656340 Received IMU Angular Velocity - [-0.0131362, -0.0174375, 0.0529693]
1743252132.200878462 Received IMU Angular Velocity - [-0.00141829, -0.0174375, 0.0550998]
-------------------------
[2025-03-29_20-42-12.204] Selected control point: (x: 7.45569, y: 0.0174669, yaw: -0.0381301)
Time diff: 0.37904
-- PID Output: Linear Velocity: 0.6, Angular Velocity: 0.0722033
Linear Velocity Target: 0.6, Angular Velocity Target: 0.0722033
Target Position - x: 7.455692, y: 0.017467, Target Yaw: -0.038130
Current Position - x: 6.675838, y: 0.047217, Current Yaw: -0.104926
--Distance to Target (abs): 0.780421
--Position ERROR (signed): 0.778681
--Orientation ERROR: 0.0667959
Current Linear Velocity: 0.469539
Current Angular Velocity: 0.055100
--Linear Velocity ERROR: -0.130461
--Angular Velocity ERROR: -0.0156399
-------------------------
1743252132.206573726 Received IMU Angular Velocity - [-0.00461408, -0.023829, 0.0487082]
1743252132.210702446 Received IMU Angular Velocity - [-0.00354881, -0.0174375, 0.0369903]
1743252132.216621762 Received IMU Angular Velocity - [-0.00461408, -0.0110459, 0.0391208]
1743252132.220849549 Received IMU Angular Velocity - [-0.00674461, -0.00785008, 0.0412514]
1743252132.226556812 Received IMU Angular Velocity - [-0.00354881, 0.0049331, 0.0391208]
1743252132.230803829 Received IMU Angular Velocity - [-0.0131362, 0.0113247, 0.0284682]
1743252132.236576081 Received IMU Angular Velocity - [-0.0301804, -0.00358902, 0.0369903]
Received Odometry - Position: x=6.72644, y=0.0423736, Linear Velocity: 0.528096
Current yaw: -0.100028 (roll: -0.011989, pitch: -0.00211116)
1743252132.240952084 Received IMU Angular Velocity - [-0.0248541, -0.0334164, 0.0465777]
1743252132.246588439 Received IMU Angular Velocity - [0.0230828, -0.0493954, 0.0380556]
1743252132.251010712 Received IMU Angular Velocity - [0.0177565, -0.0206332, 0.0274029]
1743252132.256571487 Received IMU Angular Velocity - [0.0049733, -0.0142417, 0.0231419]
1743252132.260703470 Received IMU Angular Velocity - [0.0113649, -0.0291554, 0.0305987]
1743252132.266633250 Received IMU Angular Velocity - [-0.016332, -0.0185027, 0.0305987]
1743252132.270744978 Received IMU Angular Velocity - [-0.0195278, -0.019568, 0.0210113]
1743252132.277071442 Received IMU Angular Velocity - [0.0305396, -0.0493954, 0.0178155]
1743252132.280830484 Received IMU Angular Velocity - [0.0379965, -0.0515259, 0.0263377]
1743252132.286429561 Received IMU Angular Velocity - [0.0220175, -0.0504607, 0.0348598]
1743252132.290816251 Received IMU Angular Velocity - [0.00816909, -0.0483301, 0.0412514]
1743252132.296558873 Received IMU Angular Velocity - [0.0049733, -0.0568522, 0.0337945]
1743252132.300792483 Received IMU Angular Velocity - [0.00603857, -0.0483301, 0.0337945]
