-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
1744634074.019548694 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.000771319]
1744634074.023811213 Received IMU Angular Velocity - [-0.000353022, -0.00571955, 0.00183658]
1744634074.030844034 Received IMU Angular Velocity - [0.00710383, 0.0017373, 0.00503238]
1744634074.033730587 Received IMU Angular Velocity - [0.00603857, 0.00599836, 0.00183658]
1744634074.039541129 Received IMU Angular Velocity - [0.00816909, 0.00386783, 0.00503238]
1744634074.044253772 Received IMU Angular Velocity - [0.00923436, -0.00358902, 0.00290185]
1744634074.049927937 Received IMU Angular Velocity - [0.00923436, -0.0099806, 0.000771319]
1744634074.053948707 Received IMU Angular Velocity - [0.000712243, -0.00891534, -0.000293946]
1744634074.059647799 Received IMU Angular Velocity - [0.00284277, -0.00252375, 0.000771319]
1744634074.063753494 Received IMU Angular Velocity - [0.0049733, 0.00280257, 0.00290185]
1744634074.069651297 Received IMU Angular Velocity - [0.0113649, 0.00386783, 0.00609764]
1744634074.073765215 Received IMU Angular Velocity - [0.00710383, -0.000393224, 0.00183658]
-------------------------
[2025-04-14_20-34-34.079] No B-spline trajectory received.
-------------------------
1744634074.079594413 Received IMU Angular Velocity - [0.0113649, -0.00785008, 0.000771319]
1744634074.084511397 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00290185]
1744634074.089550136 Received IMU Angular Velocity - [0.000712243, -0.00891534, 0.00503238]
1744634074.093738611 Received IMU Angular Velocity - [0.00177751, -0.000393224, 0.000771319]
1744634074.099600416 Received IMU Angular Velocity - [0.00177751, 0.00599836, 0.00183658]
1744634074.103754492 Received IMU Angular Velocity - [0.00284277, 0.0049331, 0.000771319]
1744634074.109561931 Received IMU Angular Velocity - [0.00923436, 0.000672041, 0.00290185]
1744634074.113844001 Received IMU Angular Velocity - [0.0102996, -0.00571955, 0.00396711]
1744634074.119536566 Received IMU Angular Velocity - [0.00177751, -0.0110459, 0.00183658]
1744634074.123946566 Received IMU Angular Velocity - [-0.00141829, -0.00678481, 0.00183658]
Received Odometry - Position: x=0.128114, y=0.059501, Linear Velocity: 0.00527833
Current yaw: 0.00237485 (roll: -0.0125641, pitch: -0.00478406)
1744634074.130198976 Received IMU Angular Velocity - [0.0049733, -0.000393224, 0.00396711]
1744634074.133823349 Received IMU Angular Velocity - [0.000712243, 0.0049331, 0.00183658]
1744634074.139627620 Received IMU Angular Velocity - [0.00710383, 0.0049331, 0.00290185]
1744634074.143765218 Received IMU Angular Velocity - [0.00390804, -0.000393224, 0.00290185]
1744634074.149580176 Received IMU Angular Velocity - [0.00923436, -0.00891534, 0.00396711]
1744634074.154503305 Received IMU Angular Velocity - [0.0102996, -0.0099806, 0.00503238]
1744634074.159588985 Received IMU Angular Velocity - [0.00816909, -0.00465428, 0.00503238]
1744634074.163980011 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00290185]
1744634074.169591619 Received IMU Angular Velocity - [0.00603857, 0.00386783, 0.00290185]
1744634074.173629381 Received IMU Angular Velocity - [0.0124302, 0.000672041, -0.000293946]
-------------------------
[2025-04-14_20-34-34.179] No B-spline trajectory received.
-------------------------
1744634074.179633418 Received IMU Angular Velocity - [0.00710383, -0.00571955, 0.00396711]
1744634074.183760360 Received IMU Angular Velocity - [0.00816909, -0.0110459, 0.00396711]
1744634074.189515033 Received IMU Angular Velocity - [0.00603857, -0.00891534, 0.00503238]
1744634074.193796752 Received IMU Angular Velocity - [0.00284277, -0.00145849, 0.00396711]
1744634074.199610302 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.00290185]
Received Odometry - Position: x=0.127468, y=0.0608368, Linear Velocity: 0.00197525
Current yaw: 0.00218749 (roll: -0.0128441, pitch: -0.00493846)
1744634074.203718045 Received IMU Angular Velocity - [0.00603857, 0.0049331, 0.00503238]
1744634074.214568895 Received IMU Angular Velocity - [0.00284277, -0.00571955, -0.000293946]
1744634074.214630428 Received IMU Angular Velocity - [0.00284277, -0.00571955, -0.000293946]
1744634074.219560244 Received IMU Angular Velocity - [0.00710383, -0.00785008, 0.00396711]
1744634074.223728336 Received IMU Angular Velocity - [0.00710383, -0.00785008, 0.00396711]
1744634074.229554078 Received IMU Angular Velocity - [0.00710383, 0.00599836, 0.000771319]
1744634074.233738777 Received IMU Angular Velocity - [0.00710383, 0.00599836, 0.000771319]
1744634074.239551687 Received IMU Angular Velocity - [0.00603857, -0.000393224, 0.00290185]
1744634074.244051603 Received IMU Angular Velocity - [0.00603857, -0.000393224, 0.00290185]
1744634074.249395192 Received IMU Angular Velocity - [0.00603857, -0.0099806, 0.00290185]
1744634074.253806185 Received IMU Angular Velocity - [0.00603857, -0.0099806, 0.00290185]
1744634074.260948857 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00183658]
1744634074.263938476 Received IMU Angular Velocity - [0.000712243, 0.000672041, 0.00183658]
1744634074.269575875 Received IMU Angular Velocity - [0.0049733, 0.00280257, 0.000771319]
1744634074.273691681 Received IMU Angular Velocity - [0.0049733, 0.00280257, 0.000771319]
-------------------------
[2025-04-14_20-34-34.279] No B-spline trajectory received.
-------------------------
1744634074.279567501 Received IMU Angular Velocity - [0.00710383, -0.0110459, 0.000771319]
1744634074.283774311 Received IMU Angular Velocity - [0.00710383, -0.0110459, 0.000771319]
1744634074.289551991 Received IMU Angular Velocity - [0.00177751, -0.00358902, -0.000293946]
1744634074.293938632 Received IMU Angular Velocity - [0.00177751, -0.00358902, -0.000293946]
1744634074.299628925 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00183658]
1744634074.303725372 Received IMU Angular Velocity - [0.00177751, 0.0049331, 0.00183658]
1744634074.309477709 Received IMU Angular Velocity - [0.0124302, -0.00465428, 0.00183658]
1744634074.313864383 Received IMU Angular Velocity - [0.0124302, -0.00465428, 0.00183658]
Received Odometry - Position: x=0.127199, y=0.0610486, Linear Velocity: 0.000376066
Current yaw: 0.00227303 (roll: -0.0126404, pitch: -0.00497379)
1744634074.319569779 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00396711]
1744634074.323794956 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00396711]
1744634074.329631769 Received IMU Angular Velocity - [0.00284277, 0.00386783, 0.00396711]
1744634074.333952846 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00396711]
1744634074.339512200 Received IMU Angular Velocity - [0.00816909, -0.000393224, 0.00183658]
1744634074.343913817 Received IMU Angular Velocity - [0.00603857, -0.00571955, 0.00290185]
1744634074.349410487 Received IMU Angular Velocity - [0.0049733, -0.00891534, 0.00503238]
1744634074.353631728 Received IMU Angular Velocity - [0.00710383, -0.00785008, 0.00503238]
1744634074.361276776 Received IMU Angular Velocity - [-0.00141829, -0.000393224, 0.00183658]
1744634074.363854927 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.00290185]
1744634074.369409194 Received IMU Angular Velocity - [0.00923436, 0.0017373, 0.00290185]
1744634074.373774972 Received IMU Angular Velocity - [0.00710383, -0.00358902, 0.00183658]
-------------------------
[2025-04-14_20-34-34.379] No B-spline trajectory received.
-------------------------
1744634074.379551309 Received IMU Angular Velocity - [0.00390804, -0.0099806, -0.000293946]
1744634074.383764262 Received IMU Angular Velocity - [0.0049733, -0.00785008, 0.00290185]
1744634074.389540247 Received IMU Angular Velocity - [0.0049733, -0.00358902, 0.00503238]
1744634074.393682836 Received IMU Angular Velocity - [-0.00248355, 0.00386783, 0.00183658]
1744634074.399538464 Received IMU Angular Velocity - [0.0049733, 0.00706363, 0.00290185]
Received Odometry - Position: x=0.127732, y=0.0611738, Linear Velocity: 0.0010809
Current yaw: 0.00275823 (roll: -0.0123358, pitch: -0.00482777)
1744634074.403895347 Received IMU Angular Velocity - [0.0049733, 0.00280257, 0.00183658]
1744634074.409544841 Received IMU Angular Velocity - [0.00284277, -0.00358902, -0.000293946]
1744634074.413676679 Received IMU Angular Velocity - [0.00603857, -0.0099806, 0.000771319]
1744634074.419624815 Received IMU Angular Velocity - [0.00390804, -0.00891534, 0.00503238]
1744634074.423725454 Received IMU Angular Velocity - [-0.00141829, -0.00252375, 0.00396711]
1744634074.429357413 Received IMU Angular Velocity - [0.000712243, 0.00599836, 0.00290185]
1744634074.433769014 Received IMU Angular Velocity - [-0.016332, 0.0113247, 0.000771319]
1744634074.439593188 Received IMU Angular Velocity - [0.00284277, 0.000672041, 0.00716291]
1744634074.443813469 Received IMU Angular Velocity - [0.0188217, -0.0206332, 0.00716291]
1744634074.449546543 Received IMU Angular Velocity - [0.0273439, -0.0185027, 0.00822817]
1744634074.453722507 Received IMU Angular Velocity - [0.0124302, -0.00571955, 0.00290185]
1744634074.463371973 Received IMU Angular Velocity - [0.00390804, 0.00919416, 0.00183658]
1744634074.463843247 Received IMU Angular Velocity - [0.0049733, 0.0145205, 0.00503238]
1744634074.469599776 Received IMU Angular Velocity - [-0.00248355, 0.0102594, 0.00609764]
1744634074.473764316 Received IMU Angular Velocity - [-0.00567934, -0.000393224, 0.00183658]
-------------------------
[2025-04-14_20-34-34.479] No B-spline trajectory received.
-------------------------
1744634074.479643207 Received IMU Angular Velocity - [0.00923436, -0.019568, 0.000771319]
1744634074.483705800 Received IMU Angular Velocity - [0.0177565, -0.023829, 0.00290185]
1744634074.489505975 Received IMU Angular Velocity - [0.00816909, -0.0121111, 0.000771319]
1744634074.494529003 Received IMU Angular Velocity - [0.00284277, 0.00706363, -0.000293946]
1744634074.503554146 Received IMU Angular Velocity - [0.0049733, 0.0134552, 0.000771319]
1744634074.503747097 Received IMU Angular Velocity - [-0.000353022, 0.0145205, 0.00183658]
1744634074.509520010 Received IMU Angular Velocity - [0.00603857, 0.0017373, 0.00183658]
Received Odometry - Position: x=0.128784, y=0.0604251, Linear Velocity: 0.00418013
Current yaw: 0.00267463 (roll: -0.0127358, pitch: -0.00490906)
1744634074.513681126 Received IMU Angular Velocity - [0.0124302, -0.0163722, 0.00396711]
1744634074.519545170 Received IMU Angular Velocity - [0.0102996, -0.0153069, 0.00290185]
1744634074.528217306 Received IMU Angular Velocity - [0.00284277, -0.00678481, 0.00290185]
1744634074.529532572 Received IMU Angular Velocity - [0.0113649, 0.00280257, 0.00396711]
1744634074.533683513 Received IMU Angular Velocity - [-0.00141829, 0.00919416, 0.00183658]
1744634074.539551877 Received IMU Angular Velocity - [-0.00248355, 0.00706363, 0.000771319]
1744634074.543842971 Received IMU Angular Velocity - [0.00816909, -0.00571955, 0.00396711]
1744634074.549390518 Received IMU Angular Velocity - [0.0113649, -0.0131764, 0.00609764]
1744634074.553716522 Received IMU Angular Velocity - [0.00816909, -0.0099806, 0.00396711]
1744634074.563699509 Received IMU Angular Velocity - [0.00284277, -0.00252375, 0.00290185]
1744634074.563761458 Received IMU Angular Velocity - [-0.00141829, 0.00599836, 0.00396711]
1744634074.569532482 Received IMU Angular Velocity - [0.00177751, 0.00599836, 0.00396711]
1744634074.573858647 Received IMU Angular Velocity - [0.00603857, -0.00145849, 0.00396711]
-------------------------
[2025-04-14_20-34-34.579] No B-spline trajectory received.
-------------------------
1744634074.579545483 Received IMU Angular Velocity - [0.00710383, -0.0110459, 0.00609764]
1744634074.583702120 Received IMU Angular Velocity - [0.00603857, -0.0131764, 0.00503238]
1744634074.589544853 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00609764]
1744634074.593751951 Received IMU Angular Velocity - [0.00284277, 0.00280257, 0.00503238]
1744634074.599608539 Received IMU Angular Velocity - [-0.00461408, 0.00919416, 0.00290185]
1744634074.603734361 Received IMU Angular Velocity - [0.000712243, 0.00599836, 0.00290185]
1744634074.609648067 Received IMU Angular Velocity - [0.0113649, -0.00358902, 0.00183658]
Received Odometry - Position: x=0.129469, y=0.0621602, Linear Velocity: 0.00645014
Current yaw: 0.00278463 (roll: -0.0124337, pitch: -0.00421736)
1744634074.613782944 Received IMU Angular Velocity - [0.00710383, -0.0121111, 0.00290185]
1744634074.619403640 Received IMU Angular Velocity - [0.00816909, -0.0121111, 0.00290185]
1744634074.624195127 Received IMU Angular Velocity - [0.0049733, -0.00571955, 0.00396711]
1744634074.629525756 Received IMU Angular Velocity - [-0.00248355, 0.00280257, 0.00183658]
1744634074.633805906 Received IMU Angular Velocity - [0.00177751, 0.00812889, -0.00135921]
1744634074.639492295 Received IMU Angular Velocity - [0.00710383, 0.0049331, 0.00183658]
1744634074.643945461 Received IMU Angular Velocity - [0.00710383, -0.00358902, 0.00503238]
1744634074.649544398 Received IMU Angular Velocity - [0.0124302, -0.0110459, 0.00183658]
1744634074.653628558 Received IMU Angular Velocity - [0.0102996, -0.0121111, 0.000771319]
1744634074.659588949 Received IMU Angular Velocity - [0.000712243, -0.00358902, 0.00396711]
1744634074.663596345 Received IMU Angular Velocity - [0.000712243, 0.00280257, 0.00396711]
1744634074.669583103 Received IMU Angular Velocity - [0.00816909, 0.00386783, -0.000293946]
1744634074.673768762 Received IMU Angular Velocity - [0.00390804, 0.000672041, -0.00135921]
-------------------------
[2025-04-14_20-34-34.679] No B-spline trajectory received.
-------------------------
1744634074.679527211 Received IMU Angular Velocity - [0.00816909, -0.00678481, -0.000293946]
1744634074.683725734 Received IMU Angular Velocity - [0.0145607, -0.0110459, 0.00503238]
1744634074.689525205 Received IMU Angular Velocity - [0.00816909, -0.00891534, 0.00503238]
1744634074.693646739 Received IMU Angular Velocity - [-0.00141829, -0.000393224, 0.000771319]
1744634074.699583420 Received IMU Angular Velocity - [-0.00354881, 0.00706363, 0.000771319]
1744634074.703599391 Received IMU Angular Velocity - [0.00923436, 0.00386783, 0.000771319]
1744634074.709551815 Received IMU Angular Velocity - [0.0113649, -0.00465428, 0.00183658]
1744634074.713651526 Received IMU Angular Velocity - [0.00177751, -0.00252375, 0.00183658]
1744634074.719506034 Received IMU Angular Velocity - [0.0049733, -0.00571955, 0.00503238]
1744634074.723924163 Received IMU Angular Velocity - [0.0134954, -0.0174375, 0.00290185]
1744634074.729365891 Received IMU Angular Velocity - [-0.00141829, 0.00386783, 0.00183658]
1744634074.733809809 Received IMU Angular Velocity - [-0.000353022, 0.00919416, 0.000771319]
1744634074.739698524 Received IMU Angular Velocity - [0.0049733, -0.00358902, 0.000771319]
1744634074.743783740 Received IMU Angular Velocity - [0.00603857, 0.000672041, 0.00183658]
1744634074.749507727 Received IMU Angular Velocity - [0.00710383, -0.00465428, 0.00503238]
1744634074.753815364 Received IMU Angular Velocity - [0.0124302, -0.0131764, 0.00503238]
1744634074.759582805 Received IMU Angular Velocity - [-0.00461408, -0.00252375, 0.00290185]
Received Odometry - Position: x=0.131405, y=0.0616377, Linear Velocity: 0.008226
Current yaw: 0.00271619 (roll: -0.0125141, pitch: -0.00434797)
1744634074.763615639 Received IMU Angular Velocity - [-0.00461408, 0.0049331, 0.00183658]
1744634074.769539872 Received IMU Angular Velocity - [0.00923436, 0.0017373, 0.00183658]
1744634074.773594722 Received IMU Angular Velocity - [0.0113649, -0.000393224, 0.00396711]
-------------------------
[2025-04-14_20-34-34.779] No B-spline trajectory received.
-------------------------
1744634074.779484557 Received IMU Angular Velocity - [0.00390804, -0.00252375, 0.00396711]
1744634074.783896349 Received IMU Angular Velocity - [0.00710383, -0.0110459, 0.00396711]
Received Odometry - Position: x=0.130902, y=0.0612149, Linear Velocity: 0.00671328
Current yaw: 0.00205524 (roll: -0.0124837, pitch: -0.00408474)
1744634074.789374555 Received IMU Angular Velocity - [0.00710383, -0.00785008, 0.00183658]
1744634074.793738798 Received IMU Angular Velocity - [-0.000353022, 0.000672041, 0.00503238]
