-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
1744201048.333737824 Received IMU Angular Velocity - [0.00710383, -0.000393224, 0.00183658]
1744201048.339408011 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00503238]
1744201048.343398074 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.00503238]
1744201048.349280749 Received IMU Angular Velocity - [0.00603857, -0.00358902, 0.00609764]
Received Odometry - Position: x=1.17225, y=-1.82885, Linear Velocity: 0.0206013
Current yaw: 0.0353788 (roll: -0.0160836, pitch: -0.0215611)
1744201048.353548230 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.00503238]
1744201048.359290835 Received IMU Angular Velocity - [0.00284277, 0.00599836, 0.000771319]
1744201048.363584429 Received IMU Angular Velocity - [0.0049733, 0.00280257, 0.00503238]
1744201048.369304762 Received IMU Angular Velocity - [0.00710383, -0.00571955, 0.00929343]
1744201048.380374566 Received IMU Angular Velocity - [0.0102996, -0.00891534, 0.00716291]
1744201048.380434696 Received IMU Angular Velocity - [0.00603857, -0.00678481, 0.00503238]
-------------------------
[2025-04-09_20-17-28.385] Selected control point: (x: 13.4246, y: -0.911281, yaw: 0.0747496)
Time diff: 0.579214
-- PID Output: Linear Velocity: 0.6, Angular Velocity: 0.0979076
Linear Velocity Target: 0.6, Angular Velocity Target: 0.0979076
Target Position - x: 13.424643, y: -0.911281, Target Yaw: 0.074750
Current Position - x: 1.172254, y: -1.828852, Current Yaw: 0.035379
--Distance to Target (abs): 12.2867
--Position ERROR (signed): 12.2772
--Orientation ERROR: 0.0393709
Current Linear Velocity: 0.020601
Current Angular Velocity: 0.005032
--Linear Velocity ERROR: -0.579399
--Angular Velocity ERROR: -0.0912324
-------------------------
1744201048.383518999 Received IMU Angular Velocity - [-0.000353022, 0.000672041, 0.00396711]
1744201048.389304678 Received IMU Angular Velocity - [-0.000353022, 0.00599836, 0.00609764]
1744201048.393687107 Received IMU Angular Velocity - [0.00390804, 0.0049331, 0.00609764]
1744201048.399417040 Received IMU Angular Velocity - [0.0102996, 0.0017373, 0.00396711]
1744201048.403498850 Received IMU Angular Velocity - [0.00710383, -0.00465428, 0.00290185]
1744201048.409205006 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.00503238]
1744201048.413586379 Received IMU Angular Velocity - [0.0049733, -0.00678481, 0.00503238]
1744201048.419327161 Received IMU Angular Velocity - [0.00177751, 0.000672041, 0.00609764]
1744201048.423643027 Received IMU Angular Velocity - [0.00177751, 0.00599836, 0.00609764]
1744201048.429292509 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.00290185]
Received Odometry - Position: x=1.17239, y=-1.83359, Linear Velocity: 0.0175557
Current yaw: 0.0358095 (roll: -0.0164394, pitch: -0.0204775)
1744201048.433623481 Received IMU Angular Velocity - [0.00603857, -0.000393224, -0.000293946]
1744201048.439314404 Received IMU Angular Velocity - [0.0049733, -0.00678481, 0.00503238]
1744201048.443579933 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.00822817]
1744201048.449293738 Received IMU Angular Velocity - [0.0049733, -0.00465428, 0.00396711]
1744201048.453409117 Received IMU Angular Velocity - [0.000712243, 0.00280257, 0.00396711]
1744201048.459296528 Received IMU Angular Velocity - [-0.00141829, 0.00599836, 0.00290185]
1744201048.463803409 Received IMU Angular Velocity - [0.00390804, 0.00280257, 0.00503238]
1744201048.469120783 Received IMU Angular Velocity - [0.0102996, -0.00465428, 0.00503238]
-------------------------
[2025-04-09_20-17-28.485] Selected control point: (x: 13.475, y: -0.907321, yaw: 0.0751493)
Time diff: 0.679269
-- PID Output: Linear Velocity: 0.6, Angular Velocity: 0.0966518
Linear Velocity Target: 0.6, Angular Velocity Target: 0.0966518
Target Position - x: 13.474965, y: -0.907321, Target Yaw: 0.075149
Current Position - x: 1.172393, y: -1.833595, Current Yaw: 0.035809
--Distance to Target (abs): 12.3374
--Position ERROR (signed): 12.3278
--Orientation ERROR: 0.0393398
Current Linear Velocity: 0.017556
Current Angular Velocity: 0.005032
--Linear Velocity ERROR: -0.582444
--Angular Velocity ERROR: -0.0928752
-------------------------
1744201048.473512973 Received IMU Angular Velocity - [0.0124302, -0.0110459, 0.00503238]
1744201048.479298044 Received IMU Angular Velocity - [0.00710383, -0.0110459, 0.00503238]
1744201048.483560212 Received IMU Angular Velocity - [-0.00141829, -0.000393224, 0.00183658]
1744201048.490254948 Received IMU Angular Velocity - [-0.00567934, 0.00706363, 0.00290185]
1744201048.493673374 Received IMU Angular Velocity - [-0.000353022, 0.00706363, 0.00609764]
1744201048.499327433 Received IMU Angular Velocity - [0.00710383, 0.0017373, 0.00716291]
[2025-04-09_20-17-28.502] Received Bspline message - pos_pts size: 26, yaw_pts size: 48, order=3
----- Control Points -----
Point[0]: time = 0, pos = (13.2351, -0.926193, 0.0298884), vel = (0.49349, 0.0388411, -0.00113629), yaw = 0.0785631, yaw_dot = 0
Point[1]: time = 0.1, pos = (13.2845, -0.922308, 0.0297816), vel = (0.494015, 0.038873, -0.00101017), yaw = 0.0785632, yaw_dot = 2.32893e-07
Point[2]: time = 0.2, pos = (13.3339, -0.918417, 0.0296844), vel = (0.495275, 0.0389669, -0.000942338), yaw = 0.0785632, yaw_dot = 9.3157e-07
Point[3]: time = 0.3, pos = (13.3836, -0.914513, 0.0295912), vel = (0.497268, 0.0391227, -0.000932805), yaw = 0.0785634, yaw_dot = 2.09489e-06
Point[4]: time = 0.4, pos = (13.4334, -0.91059, 0.0294959), vel = (0.499994, 0.0393404, -0.000981569), yaw = 0.0785636, yaw_dot = 3.0336e-06
Point[5]: time = 0.5, pos = (13.4836, -0.906643, 0.0293929), vel = (0.503455, 0.03962, -0.00108863), yaw = 0.0785639, yaw_dot = 3.16322e-06
Point[6]: time = 0.6, pos = (13.5341, -0.902664, 0.0292763), vel = (0.507585, 0.0399563, -0.00125028), yaw = 0.0785642, yaw_dot = 2.48642e-06
Point[7]: time = 0.7, pos = (13.5851, -0.898653, 0.0291438), vel = (0.511084, 0.0402415, -0.00139105), yaw = 0.0785644, yaw_dot = 1.43091e-06
Point[8]: time = 0.8, pos = (13.6363, -0.894619, 0.0289998), vel = (0.513441, 0.0404334, -0.00148119), yaw = 0.0785645, yaw_dot = 3.06758e-07
Point[9]: time = 0.9, pos = (13.6877, -0.89057, 0.0288493), vel = (0.514655, 0.0405318, -0.00152069), yaw = 0.0785645, yaw_dot = -8.81215e-07
Point[10]: time = 1, pos = (13.7392, -0.886516, 0.0286973), vel = (0.514727, 0.0405368, -0.00150955), yaw = 0.0785643, yaw_dot = -1.76826e-06
Point[11]: time = 1.1, pos = (13.7906, -0.882466, 0.028549), vel = (0.513656, 0.0404484, -0.00144778), yaw = 0.0785641, yaw_dot = -2.12711e-06
Point[12]: time = 1.2, pos = (13.8419, -0.878429, 0.0284093), vel = (0.511558, 0.0402765, -0.00134593), yaw = 0.0785639, yaw_dot = -1.96335e-06
Point[13]: time = 1.3, pos = (13.8929, -0.874411, 0.0282791), vel = (0.509076, 0.0400756, -0.00126218), yaw = 0.0785638, yaw_dot = -1.52677e-06
Point[14]: time = 1.4, pos = (13.9437, -0.870415, 0.0281559), vel = (0.506305, 0.0398539, -0.00120541), yaw = 0.0785636, yaw_dot = -9.51658e-07
Point[15]: time = 1.5, pos = (13.9942, -0.866441, 0.0280371), vel = (0.503248, 0.0396115, -0.00117561), yaw = 0.0785636, yaw_dot = -2.46675e-07
Point[16]: time = 1.6, pos = (14.0444, -0.862493, 0.0279199), vel = (0.499903, 0.0393483, -0.00117278), yaw = 0.0785636, yaw_dot = 3.31818e-07
Point[17]: time = 1.7, pos = (14.0942, -0.858572, 0.0278016), vel = (0.496271, 0.0390645, -0.00119692), yaw = 0.0785636, yaw_dot = 6.64568e-07
Point[18]: time = 1.8, pos = (14.1436, -0.85468, 0.0276799), vel = (0.492579, 0.0387771, -0.00123762), yaw = 0.0785637, yaw_dot = 7.55987e-07
Point[19]: time = 1.9, pos = (14.1927, -0.850815, 0.0275545), vel = (0.489433, 0.038532, -0.00126718), yaw = 0.0785638, yaw_dot = 6.99937e-07
Point[20]: time = 2, pos = (14.2415, -0.846972, 0.0274269), vel = (0.486867, 0.0383316, -0.00128412), yaw = 0.0785638, yaw_dot = 5.34221e-07
Point[21]: time = 2.1, pos = (14.2901, -0.843147, 0.0272981), vel = (0.48488, 0.0381758, -0.00128843), yaw = 0.0785639, yaw_dot = 2.67327e-07
Point[22]: time = 2.2, pos = (14.3385, -0.839336, 0.0271696), vel = (0.483472, 0.0380648, -0.00128011), yaw = 0.0785639, yaw_dot = 3.56409e-08
Point[23]: time = 2.3, pos = (14.3868, -0.835533, 0.0270425), vel = (0.482643, 0.0379984, -0.00125916), yaw = 0.0785639, yaw_dot = -1.13296e-07
Point[24]: time = 2.4, pos = (14.435, -0.831736, 0.0269179), vel = (0.481864, 0.0379356, -0.00123326), yaw = 0.0785639, yaw_dot = -1.81444e-07
Point[25]: time = 2.5, pos = (14.4832, -0.827948, 0.0267957), vel = (0.480438, 0.0378224, -0.00121249), yaw = 0.0785639, yaw_dot = -1.93452e-07
Point[26]: time = 2.6, pos = (14.5311, -0.824173, 0.0266753), vel = (0.478364, 0.0376585, -0.0011969), yaw = 0.0785638, yaw_dot = -1.56743e-07
Point[27]: time = 2.7, pos = (14.5788, -0.820418, 0.0265562), vel = (0.475641, 0.0374438, -0.00118648), yaw = 0.0785638, yaw_dot = -7.67806e-08
Point[28]: time = 2.8, pos = (14.6262, -0.816686, 0.0264378), vel = (0.472269, 0.0371785, -0.00118124), yaw = 0.0785638, yaw_dot = -8.71077e-09
Point[29]: time = 2.9, pos = (14.6732, -0.812984, 0.0263197), vel = (0.468258, 0.0368633, -0.00118111), yaw = 0.0785638, yaw_dot = 3.3156e-08
Point[30]: time = 3, pos = (14.7199, -0.809313, 0.0262016), vel = (0.464346, 0.0365559, -0.00118184), yaw = 0.0785638, yaw_dot = 4.97733e-08
Point[31]: time = 3.1, pos = (14.7661, -0.805671, 0.0260834), vel = (0.460984, 0.0362917, -0.00118084), yaw = 0.0785638, yaw_dot = 4.90238e-08
Point[32]: time = 3.2, pos = (14.8121, -0.802053, 0.0259655), vel = (0.458173, 0.0360706, -0.0011781), yaw = 0.0785638, yaw_dot = 3.26623e-08
Point[33]: time = 3.3, pos = (14.8578, -0.798455, 0.0258479), vel = (0.455912, 0.0358927, -0.00117361), yaw = 0.0785638, yaw_dot = 3.58921e-09
Point[34]: time = 3.4, pos = (14.9033, -0.794873, 0.0257308), vel = (0.454201, 0.0357579, -0.00116739), yaw = 0.0785638, yaw_dot = -1.82577e-08
Point[35]: time = 3.5, pos = (14.9486, -0.791302, 0.0256144), vel = (0.453107, 0.0356715, -0.00115985), yaw = 0.0785638, yaw_dot = -2.90937e-08
Point[36]: time = 3.6, pos = (14.994, -0.787735, 0.0254987), vel = (0.453486, 0.0357011, -0.00115639), yaw = 0.0785638, yaw_dot = -2.96574e-08
Point[37]: time = 3.7, pos = (15.0394, -0.784158, 0.025383), vel = (0.455599, 0.0358673, -0.00115866), yaw = 0.0785638, yaw_dot = -2.42204e-08
Point[38]: time = 3.8, pos = (15.0851, -0.780557, 0.0252667), vel = (0.459446, 0.03617, -0.00116666), yaw = 0.0785638, yaw_dot = -1.34687e-08
Point[39]: time = 3.9, pos = (15.1313, -0.776919, 0.0251494), vel = (0.465027, 0.0366094, -0.00118038), yaw = 0.0785638, yaw_dot = 9.97578e-10
Point[40]: time = 4, pos = (15.1782, -0.77323, 0.0250305), vel = (0.472342, 0.0371854, -0.00119984), yaw = 0.0785638, yaw_dot = 1.13198e-08
Point[41]: time = 4.1, pos = (15.2259, -0.769478, 0.0249093), vel = (0.480954, 0.0378634, -0.00122366), yaw = 0.0785638, yaw_dot = 1.6441e-08
Point[42]: time = 4.2, pos = (15.2743, -0.765661, 0.0247859), vel = (0.488607, 0.038466, -0.00124475), yaw = 0.0785638, yaw_dot = 1.68236e-08
Point[43]: time = 4.3, pos = (15.3235, -0.761788, 0.0246605), vel = (0.494983, 0.038968, -0.00126213), yaw = 0.0785638, yaw_dot = 1.44102e-08
Point[44]: time = 4.4, pos = (15.3733, -0.75787, 0.0245336), vel = (0.500081, 0.0393694, -0.00127579), yaw = 0.0785638, yaw_dot = 9.41656e-09
Point[45]: time = 4.5, pos = (15.4235, -0.753918, 0.0244054), vel = (0.5039, 0.0396701, -0.00128573), yaw = 0.0785638, yaw_dot = 2.76616e-09
Point[46]: time = 4.6, pos = (15.474, -0.74994, 0.0242765), vel = (0.506442, 0.0398701, -0.00129194), yaw = 0.0785638, yaw_dot = -2.20706e-09
Point[47]: time = 4.7, pos = (15.5248, -0.745947, 0.0241472), vel = (0.507844, 0.0399805, -0.00129496), yaw = 0.0785638, yaw_dot = -5.20198e-09
Point[48]: time = 4.8, pos = (15.5756, -0.741946, 0.0240176), vel = (0.508457, 0.0400287, -0.00129606), yaw = 0.0785638, yaw_dot = -6.3749e-09
Point[49]: time = 4.9, pos = (15.6264, -0.737943, 0.023888), vel = (0.508297, 0.0400161, -0.00129531), yaw = 0.0785638, yaw_dot = -6.21271e-09
Point[50]: time = 5, pos = (15.6772, -0.733944, 0.0237586), vel = (0.507363, 0.0399426, -0.00129272), yaw = 0.0785638, yaw_dot = -4.75035e-09
Point[51]: time = 5.1, pos = (15.7279, -0.729956, 0.0236295), vel = (0.505657, 0.0398082, -0.00128828), yaw = 0.0785638, yaw_dot = -2.45905e-09
Point[52]: time = 5.2, pos = (15.7783, -0.725985, 0.023501), vel = (0.503177, 0.039613, -0.00128199), yaw = 0.0785638, yaw_dot = -6.08267e-10
Point[53]: time = 5.3, pos = (15.8285, -0.722034, 0.0233731), vel = (0.500824, 0.0394278, -0.00127608), yaw = 0.0785638, yaw_dot = 7.31707e-10
Point[54]: time = 5.4, pos = (15.8785, -0.718096, 0.0232457), vel = (0.499705, 0.0393397, -0.00127331), yaw = 0.0785638, yaw_dot = 1.55693e-09
Point[55]: time = 5.5, pos = (15.9285, -0.714162, 0.0231184), vel = (0.499823, 0.039349, -0.00127369), yaw = 0.0785638, yaw_dot = 1.85823e-09
Point[56]: time = 5.6, pos = (15.9785, -0.710223, 0.0229908), vel = (0.501179, 0.0394557, -0.0012772), yaw = 0.0785638, yaw_dot = 1.63522e-09
Point[57]: time = 5.7, pos = (16.0288, -0.706268, 0.0228628), vel = (0.503772, 0.0396599, -0.00128385), yaw = 0.0785638, yaw_dot = 1.07957e-09
Point[58]: time = 5.8, pos = (16.0793, -0.702288, 0.022734), vel = (0.507584, 0.03996, -0.0012936), yaw = 0.0785638, yaw_dot = 5.78226e-10
Point[59]: time = 5.9, pos = (16.1303, -0.698276, 0.0226041), vel = (0.511613, 0.0402772, -0.0013039), yaw = 0.0785638, yaw_dot = 1.4226e-10
Point[60]: time = 6, pos = (16.1816, -0.694233, 0.0224732), vel = (0.515281, 0.040566, -0.00131326), yaw = 0.0785638, yaw_dot = -1.93942e-10
Point[61]: time = 6.1, pos = (16.2333, -0.690163, 0.0223415), vel = (0.518588, 0.0408263, -0.00132168), yaw = 0.0785638, yaw_dot = -3.70371e-10
Point[62]: time = 6.2, pos = (16.2853, -0.686069, 0.0222089), vel = (0.521534, 0.0410583, -0.00132918), yaw = 0.0785638, yaw_dot = -3.85935e-10
Point[63]: time = 6.3, pos = (16.3376, -0.681953, 0.0220757), vel = (0.52412, 0.0412618, -0.00133574), yaw = 0.0785638, yaw_dot = -3.01415e-10
Point[64]: time = 6.4, pos = (16.3902, -0.677818, 0.0219418), vel = (0.526333, 0.041436, -0.00134135), yaw = 0.0785638, yaw_dot = -2.08205e-10
Point[65]: time = 6.5, pos = (16.4429, -0.673667, 0.0218074), vel = (0.528046, 0.0415709, -0.00134568), yaw = 0.0785638, yaw_dot = -1.0721e-10
Point[66]: time = 6.6, pos = (16.4957, -0.669505, 0.0216727), vel = (0.529221, 0.0416634, -0.00134866), yaw = 0.0785638, yaw_dot = -1.84602e-11
Point[67]: time = 6.7, pos = (16.5487, -0.665336, 0.0215378), vel = (0.52986, 0.0417137, -0.00135028), yaw = 0.0785638, yaw_dot = 3.22156e-11
Point[68]: time = 6.8, pos = (16.6017, -0.661164, 0.0214027), vel = (0.529962, 0.0417217, -0.00135054), yaw = 0.0785638, yaw_dot = 4.47154e-11
Point[69]: time = 6.9, pos = (16.6547, -0.656993, 0.0212677), vel = (0.529526, 0.0416874, -0.00134944), yaw = 0.0785638, yaw_dot = 3.68073e-11
Point[70]: time = 7, pos = (16.7076, -0.652827, 0.0211328), vel = (0.52872, 0.0416239, -0.00134741), yaw = 0.0785638, yaw_dot = 2.80178e-11
Point[71]: time = 7.1, pos = (16.7604, -0.648667, 0.0209982), vel = (0.528347, 0.0415946, -0.00134647), yaw = 0.0785638, yaw_dot = 1.8359e-11
Point[72]: time = 7.2, pos = (16.8133, -0.644507, 0.0208635), vel = (0.528512, 0.0416076, -0.00134691), yaw = 0.0785638, yaw_dot = 1.24198e-11
Point[73]: time = 7.3, pos = (16.8662, -0.640344, 0.0207287), vel = (0.529217, 0.0416631, -0.00134871), yaw = 0.0785638, yaw_dot = 1.44666e-11
Point[74]: time = 7.4, pos = (16.9191, -0.636173, 0.0205937), vel = (0.53046, 0.0417609, -0.00135188), yaw = 0.0785638, yaw_dot = 2.44705e-11
Point[75]: time = 7.5, pos = (16.9723, -0.63199, 0.0204583), vel = (0.532242, 0.0419012, -0.00135641), yaw = 0.0785638, yaw_dot = 3.37242e-11
Point[76]: time = 7.6, pos = (17.0256, -0.627792, 0.0203224), vel = (0.534352, 0.0420673, -0.00136178), yaw = 0.0785638, yaw_dot = 3.5336e-11
Point[77]: time = 7.7, pos = (17.0791, -0.623577, 0.020186), vel = (0.53629, 0.0422199, -0.00136671), yaw = 0.0785638, yaw_dot = 2.93235e-11
Point[78]: time = 7.8, pos = (17.1329, -0.619348, 0.0200491), vel = (0.538036, 0.0423573, -0.00137115), yaw = 0.0785638, yaw_dot = 1.76339e-11
Point[79]: time = 7.9, pos = (17.1867, -0.615106, 0.0199118), vel = (0.539589, 0.0424796, -0.00137511), yaw = 0.0785638, yaw_dot = 1.58789e-12
Point[80]: time = 8, pos = (17.2408, -0.610853, 0.0197741), vel = (0.540949, 0.0425867, -0.00137858), yaw = 0.0785638, yaw_dot = -1.86762e-11
Point[81]: time = 8.1, pos = (17.2949, -0.606589, 0.0196361), vel = (0.542118, 0.0426787, -0.00138156), yaw = 0.0785638, yaw_dot = -3.50328e-11
Point[82]: time = 8.2, pos = (17.3492, -0.602318, 0.0194978), vel = (0.542852, 0.0427365, -0.00138343), yaw = 0.0785638, yaw_dot = -4.27342e-11
Point[83]: time = 8.3, pos = (17.4035, -0.598044, 0.0193594), vel = (0.542872, 0.0427381, -0.00138349), yaw = 0.0785638, yaw_dot = -4.18906e-11
Point[84]: time = 8.4, pos = (17.4577, -0.593772, 0.0192212), vel = (0.542179, 0.0426835, -0.00138172), yaw = 0.0785638, yaw_dot = -3.6565e-11
Point[85]: time = 8.5, pos = (17.5119, -0.589509, 0.0190832), vel = (0.540772, 0.0425727, -0.00137814), yaw = 0.0785638, yaw_dot = -2.88085e-11
Point[86]: time = 8.6, pos = (17.5659, -0.58526, 0.0189456), vel = (0.538651, 0.0424058, -0.00137273), yaw = 0.0785638, yaw_dot = -1.88961e-11
Point[87]: time = 8.7, pos = (17.6196, -0.58103, 0.0188087), vel = (0.535855, 0.0421856, -0.0013656), yaw = 0.0785638, yaw_dot = -1.3834e-11
Point[88]: time = 8.8, pos = (17.6731, -0.576819, 0.0186724), vel = (0.534146, 0.0420511, -0.00136125), yaw = 0.0785638, yaw_dot = -1.66835e-11
Point[89]: time = 8.9, pos = (17.7265, -0.572614, 0.0185362), vel = (0.534483, 0.0420776, -0.00136211), yaw = 0.0785638, yaw_dot = -2.70328e-11
Point[90]: time = 9, pos = (17.78, -0.568398, 0.0183998), vel = (0.536864, 0.0422651, -0.00136817), yaw = 0.0785638, yaw_dot = -3.71662e-11
Point[91]: time = 9.1, pos = (17.8339, -0.564156, 0.0182624), vel = (0.541291, 0.0426136, -0.00137945), yaw = 0.0785638, yaw_dot = -4.4165e-11
Point[92]: time = 9.2, pos = (17.8884, -0.55987, 0.0181237), vel = (0.547762, 0.043123, -0.00139595), yaw = 0.0785638, yaw_dot = -4.75239e-11
Point[93]: time = 9.3, pos = (17.9435, -0.555526, 0.0179831), vel = (0.555992, 0.043771, -0.00141692), yaw = 0.0785638, yaw_dot = -3.99739e-11
Point[94]: time = 9.4, pos = (17.9995, -0.55112, 0.0178405), vel = (0.562931, 0.0443172, -0.0014346), yaw = 0.0785638, yaw_dot = -1.91364e-11
Point[95]: time = 9.5, pos = (18.0561, -0.546668, 0.0176963), vel = (0.567751, 0.0446967, -0.00144689), yaw = 0.0785638, yaw_dot = 1.39579e-11
Point[96]: time = 9.6, pos = (18.113, -0.542187, 0.0175513), vel = (0.570454, 0.0449095, -0.00145378), yaw = 0.0785638, yaw_dot = 4.75624e-11
Point[97]: time = 9.7, pos = (18.1701, -0.537692, 0.0174058), vel = (0.57104, 0.0449556, -0.00145527), yaw = 0.0785638, yaw_dot = 7.83593e-11
Point[98]: time = 9.8, pos = (18.2271, -0.533201, 0.0172604), vel = (0.569508, 0.044835, -0.00145137), yaw = 0.0785638, yaw_dot = 1.05086e-10
Point[99]: time = 9.9, pos = (18.2839, -0.52873, 0.0171156), vel = (0.566412, 0.0445913, -0.00144348), yaw = 0.0785638, yaw_dot = 1.16082e-10
